fiscalYear,relId,periodId,grantId,metric,size,CIK,participantid,grantDate,startDate,endDate,companyName,percentVest,value,currentCEO,Detail_cleaned,AwardType_x,AwardType_y,awardType,outcome,payoutStructure
2010,14097,3.0,207387,,118379.0,51253,52380.0,2010-03-08,2012-01-08,2013-01-08,International Flavors & Fragrances INC,0.125,947032.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14097,4.0,207387,,236758.0,51253,52380.0,2010-03-08,2010-01-08,2013-01-08,International Flavors & Fragrances INC,0.25,947032.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14133,1.0,207462,,34931.5,51253,52380.0,2010-03-08,2008-01-08,2009-01-08,International Flavors & Fragrances INC,0.125,279452.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14133,2.0,207462,,34931.5,51253,52380.0,2010-03-08,2009-01-08,2010-01-08,International Flavors & Fragrances INC,0.125,279452.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14133,3.0,207462,,34931.5,51253,52380.0,2010-03-08,2010-01-08,2011-01-08,International Flavors & Fragrances INC,0.125,279452.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14133,4.0,207462,,34931.5,51253,52380.0,2010-03-08,2008-01-08,2011-01-08,International Flavors & Fragrances INC,0.125,279452.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14138,1.0,207521,,34931.5,51253,52380.0,2010-03-08,2008-01-08,2009-01-08,International Flavors & Fragrances INC,0.125,279452.0,1.0,,rsu,rsu,Stock Award,,
2010,14138,2.0,207521,,34931.5,51253,52380.0,2010-03-08,2009-01-08,2010-01-08,International Flavors & Fragrances INC,0.125,279452.0,1.0,,rsu,rsu,Stock Award,,
2010,14138,3.0,207521,,34931.5,51253,52380.0,2010-03-08,2010-01-08,2011-01-08,International Flavors & Fragrances INC,0.125,279452.0,1.0,,rsu,rsu,Stock Award,,
2010,14138,4.0,207521,,34931.5,51253,52380.0,2010-03-08,2008-01-08,2011-01-08,International Flavors & Fragrances INC,0.125,279452.0,1.0,,rsu,rsu,Stock Award,,
2010,14139,1.0,207524,,76598.125,51253,52380.0,2010-03-08,2009-01-08,2010-01-08,International Flavors & Fragrances INC,0.125,612785.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14139,2.0,207524,,76598.125,51253,52380.0,2010-03-08,2010-01-08,2011-01-08,International Flavors & Fragrances INC,0.125,612785.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14139,3.0,207524,,76598.125,51253,52380.0,2010-03-08,2011-01-08,2012-01-08,International Flavors & Fragrances INC,0.125,612785.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14139,4.0,207524,,153196.25,51253,52380.0,2010-03-08,2009-01-08,2012-01-08,International Flavors & Fragrances INC,0.25,612785.0,1.0,,cashLong,cashLong,Cash Award,,
2010,14140,1.0,207527,,76598.125,51253,52380.0,2010-03-08,2009-01-08,2010-01-08,International Flavors & Fragrances INC,0.125,612785.0,1.0,,rsu,rsu,Stock Award,,
2010,14140,2.0,207527,,76598.125,51253,52380.0,2010-03-08,2010-01-08,2011-01-08,International Flavors & Fragrances INC,0.125,612785.0,1.0,,rsu,rsu,Stock Award,,
2010,14140,3.0,207527,,76598.125,51253,52380.0,2010-03-08,2011-01-08,2012-01-08,International Flavors & Fragrances INC,0.125,612785.0,1.0,,rsu,rsu,Stock Award,,
2010,14140,4.0,207527,,153196.25,51253,52380.0,2010-03-08,2009-01-08,2012-01-08,International Flavors & Fragrances INC,0.25,612785.0,1.0,,rsu,rsu,Stock Award,,
2010,14305,1.0,208982,,1664442.25,1047122,36704.0,2010-01-27,2009-12-27,2012-12-27,Raytheon CO,0.25,6657769.0,1.0,,rsu,rsu,Stock Award,,
2010,14306,1.0,208987,,2660575.0,4904,4797.0,2010-01-01,2010-01-01,2013-01-01,American Electric Power Company INC,0.5,5321150.0,1.0,,rsu,rsu,Stock Award,,
2001,29179,1.0,209283,,1354104.0,1109357,5060072.0,2001-01-01,2001-01-01,2004-01-01,Exelon Corporation,1.0,1354104.0,1.0,,rsu,rsu,Stock Award,,
2001,60796,1.0,209284,,1354104.0,1109357,1090.0,2001-01-01,2001-01-01,2004-01-01,Exelon Corporation,1.0,1354104.0,1.0,,rsu,rsu,Stock Award,,
2010,52899,1.0,209354,,850634.5,1064728,60536.0,2010-01-04,2010-01-04,2013-01-04,Peabody Energy Corporation,0.25,3402538.0,1.0,,rsu,rsu,Stock Award,,
2010,52900,1.0,209354,,2551903.5,1064728,60536.0,2010-01-04,2010-01-04,2013-01-04,Peabody Energy Corporation,0.75,3402538.0,1.0,,rsu,rsu,Stock Award,,
2010,14486,1.0,209438,,1402686.5,785161,70985.0,2010-02-26,2009-12-26,2011-12-26,Healthsouth CORP,0.5,2805373.0,1.0,,rsu,rsu,Stock Award,,
2010,58420,1.0,209544,,1487500.0,1037676,9637.0,2010-02-18,2009-12-18,2012-12-18,Arch Coal INC,1.0,1487500.0,1.0,,unitCash,unitCash,Cash Award,,
2008,73816,1.0,209565,,25352293.0,1413329,128483.0,2008-01-30,2007-12-30,2008-12-30,Philip Morris International INC,1.0,25352293.0,1.0,,rsu,rsu,Stock Award,,
2008,73817,1.0,209565,,25352293.0,1413329,128483.0,2008-01-30,2007-12-30,2008-12-30,Philip Morris International INC,1.0,25352293.0,1.0,,rsu,rsu,Stock Award,,
2008,73818,1.0,209565,,25352293.0,1413329,128483.0,2008-01-30,2007-12-30,2008-12-30,Philip Morris International INC,1.0,25352293.0,1.0,,rsu,rsu,Stock Award,,
2010,57596,1.0,209621,Other,5250000.0,1413329,128483.0,2010-01-01,2010-01-01,2011-01-01,Philip Morris International INC,1.0,5250000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,88970,1.0,209621,Earnings,5250000.0,1413329,128483.0,2010-01-01,2010-01-01,2011-01-01,Philip Morris International INC,1.0,5250000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,88971,1.0,209621,Other,5250000.0,1413329,128483.0,2010-01-01,2010-01-01,2011-01-01,Philip Morris International INC,1.0,5250000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,63896,1.0,209624,,10563676.0,1413329,128483.0,2010-02-11,2010-01-11,2013-01-11,Philip Morris International INC,1.0,10563676.0,1.0,,rsu,rsu,Stock Award,,
2010,63897,1.0,209624,,10563676.0,1413329,128483.0,2010-02-11,2010-01-11,2013-01-11,Philip Morris International INC,1.0,10563676.0,1.0,,rsu,rsu,Stock Award,,
2010,63898,1.0,209624,,10563676.0,1413329,128483.0,2010-02-11,2010-01-11,2013-01-11,Philip Morris International INC,1.0,10563676.0,1.0,,rsu,rsu,Stock Award,,
2010,14695,1.0,210275,ROIC,387500.0,110430,128385.0,2010-02-23,2009-12-23,2010-12-23,Frontier Oil CORP /NEW,0.5,775000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,14733,1.0,210406,,2171718.6,791915,1072.0,2007-05-11,2010-01-11,2011-01-11,Cypress Semiconductor CORP,0.3,7239062.0,1.0,,rsu,rsu,Stock Award,,
2010,61229,1.0,210855,,1820880.0,42542,22172.0,2010-01-04,2010-01-04,2013-01-04,Goodrich CORP,1.0,1820880.0,1.0,,rsu,rsu,Stock Award,,
2010,72791,1.0,210995,,0.0,1115222,70058.0,2010-01-01,2008-01-01,2011-01-01,Dun & Bradstreet Corp /NW,0.0,1600000.0,1.0,,rsu,rsu,Stock Award,,
2007,74125,1.0,211854,,-4999.5,48898,21041.0,2007-02-09,2007-01-09,2010-01-09,Hubbell Incorporated,0.5,-9999.0,1.0,,rsu,rsu,Stock Award,,
2007,74125,2.0,211854,,-9999.0,48898,21041.0,2007-02-09,2007-01-09,2010-01-09,Hubbell Incorporated,1.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2010,51951,1.0,212561,,1790820.9,702165,58683.0,2010-01-29,2009-12-29,2012-12-29,Norfolk Southern Corporation,0.3333,5373000.0,1.0,,rsu,rsu,Stock Award,,
2010,15073,1.0,213678,,0.0,318154,90.0,2010-03-03,2010-01-03,2013-01-03,Amgen INC,0.0,5647460.0,1.0,,rsu,rsu,Stock Award,,
2010,66920,1.0,213872,,727655.5,764065,75258.0,2010-03-08,2010-01-08,2013-01-08,Cliffs Natural Resources INC,0.5,1455311.0,1.0,,rsu,rsu,Stock Award,,
2000,35788,1.0,214184,EPS,12222000.0,714154,5034394.0,2000-11-01,2000-10-01,2001-10-01,Compaq Computer CORP,0.5,24444000.0,1.0,,rsu,rsu,Stock Award,,
2000,35788,2.0,214184,EPS,12222000.0,714154,5034394.0,2000-11-01,2001-10-01,2002-10-01,Compaq Computer CORP,0.5,24444000.0,1.0,,rsu,rsu,Stock Award,,
2000,35788,3.0,214184,EPS,12222000.0,714154,5034394.0,2000-11-01,2002-10-01,2003-10-01,Compaq Computer CORP,0.5,24444000.0,1.0,,rsu,rsu,Stock Award,,
2010,87881,1.0,214253,,40625.0,1042046,1855.0,2010-02-11,2010-01-11,2011-01-11,American Financial Group INC,0.0625,650000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,87882,1.0,214253,Other,40625.0,1042046,1855.0,2010-02-11,2010-01-11,2011-01-11,American Financial Group INC,0.0625,650000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,56471,1.0,214254,,40625.0,1042046,1856.0,2010-02-11,2010-01-11,2011-01-11,American Financial Group INC,0.0625,650000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,87878,1.0,214254,Other,40625.0,1042046,1856.0,2010-02-11,2010-01-11,2011-01-11,American Financial Group INC,0.0625,650000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,51026,1.0,214265,Other,404143.125,1042046,1856.0,2010-02-11,2008-01-11,2011-01-11,American Financial Group INC,0.125,3233145.0,1.0,,rsu,rsu,Stock Award,,
2010,82087,1.0,214265,,404143.125,1042046,1856.0,2010-02-11,2010-01-11,2011-01-11,American Financial Group INC,0.125,3233145.0,1.0,,rsu,rsu,Stock Award,,
2010,87883,1.0,214268,Other,404143.125,1042046,1855.0,2010-02-11,2008-01-11,2011-01-11,American Financial Group INC,0.125,3233145.0,1.0,,rsu,rsu,Stock Award,,
2010,87884,1.0,214268,,404143.125,1042046,1855.0,2010-02-11,2010-01-11,2011-01-11,American Financial Group INC,0.125,3233145.0,1.0,,rsu,rsu,Stock Award,,
2010,86481,1.0,215057,,2458739.0,1002910,127722.0,2009-12-10,2010-01-10,2013-01-10,Ameren Corporation,1.0,2458739.0,1.0,,rsu,rsu,Stock Award,,
2010,56088,1.0,215485,EPS,1038201.0,18230,26259.0,2010-01-01,2010-01-01,2013-01-01,Caterpillar INC,0.5,2076402.0,1.0,,cashLong,cashLong,Cash Award,,
2010,15592,1.0,216220,,1104809.5,918160,37890.0,2010-01-20,2009-12-20,2012-12-20,Ak Steel Holding Corporation,0.5,2209619.0,1.0,,rsu,rsu,Stock Award,,
1998,15773,1.0,217115,ROE,572000.0,787250,5035246.0,1998-01-01,1999-01-01,2002-01-01,Dpl INC,0.65,880000.0,1.0,,rsu,rsu,Stock Award,,
1998,25092,1.0,217115,,308000.0,787250,5035246.0,1998-01-01,1999-01-01,2002-01-01,Dpl INC,0.35,880000.0,1.0,,rsu,rsu,Stock Award,,
2004,15839,1.0,217224,,2706312.5,105668,5016053.0,2004-03-19,2001-12-19,2004-12-19,Wendys International INC,1.0,2706312.5,1.0,,rsu,rsu,Stock Award,,
2005,65688,1.0,217247,,3705000.0,105668,5016053.0,2005-03-23,2002-12-23,2005-12-23,Wendys International INC,1.0,3705000.0,1.0,,rsu,rsu,Stock Award,,
2010,16001,1.0,217641,,2025000.0,1163165,430.0,2010-01-01,2010-01-01,2011-01-01,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16002,1.0,217641,ROIC,2025000.0,1163165,430.0,2010-01-01,2010-01-01,2011-01-01,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16003,1.0,217641,Other,2025000.0,1163165,430.0,2010-01-01,2010-01-01,2011-01-01,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16004,1.0,217641,,2025000.0,1163165,430.0,2010-01-01,2010-01-01,2011-01-01,Conocophillips,1.0,2025000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16139,1.0,217727,ROIC,6148572.0,1163165,430.0,2010-02-12,2010-01-12,2013-01-12,Conocophillips,1.0,6148572.0,1.0,,rsu,rsu,Stock Award,,
2010,16140,1.0,217727,,6148572.0,1163165,430.0,2010-02-12,2010-01-12,2013-01-12,Conocophillips,1.0,6148572.0,1.0,,rsu,rsu,Stock Award,,
2010,16141,1.0,217727,Other,6148572.0,1163165,430.0,2010-02-12,2010-01-12,2013-01-12,Conocophillips,1.0,6148572.0,1.0,,rsu,rsu,Stock Award,,
2010,16349,1.0,218535,,2031678.0,1047862,76042.0,2010-04-01,2010-01-01,2013-01-01,Consolidated Edison INC,0.5,4063356.0,1.0,,rsu,rsu,Stock Award,,
2009,51765,1.0,219102,,194086.25,72741,38832.0,2009-02-10,2009-01-10,2012-01-10,Eversource Energy,0.25,776345.0,1.0,,rsu,rsu,Stock Award,,
2010,16403,1.0,219180,,465753.6,72741,38832.0,2010-02-09,2010-01-09,2013-01-09,Eversource Energy,0.4,1164384.0,1.0,,cashLong,cashLong,Cash Award,,
2010,52028,1.0,219196,,465753.6,72741,38832.0,2010-02-09,2010-01-09,2013-01-09,Eversource Energy,0.4,1164384.0,1.0,,rsu,rsu,Stock Award,,
1999,28784,1.0,219463,EPS,0.0,16732,48168.0,1999-01-01,2000-01-01,2003-01-01,Campbell Soup CO,0.0,7799768.0,1.0,,rsu,rsu,Stock Award,,
1999,28785,1.0,219463,Sales,0.0,16732,48168.0,1999-01-01,2000-01-01,2003-01-01,Campbell Soup CO,0.0,7799768.0,1.0,,rsu,rsu,Stock Award,,
2003,79237,1.0,219560,EPS,3783000.0,50341,5009762.0,2003-02-01,2003-01-01,2004-01-01,Fleetboston Financial CORP,1.0,3783000.0,1.0,,rsu,rsu,Stock Award,,
2010,51601,1.0,219612,,321444.0,921082,17145.0,2010-02-26,2009-12-26,2012-12-26,Highwoods Properties INC,0.5,642888.0,1.0,,rsu,rsu,Stock Award,,
2010,16492,1.0,219654,,0.0,47217,171771.0,2009-12-10,2009-11-10,2012-11-10,Hp INC,0.0,2387937.0,1.0,,rsu,rsu,Stock Award,,
2008,65493,1.0,220062,EPS,405000.0,48039,2256.0,2008-01-01,2008-01-01,2009-01-01,Hollyfrontier Corporation,0.5,810000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,65494,1.0,220062,ROI,405000.0,48039,2256.0,2008-01-01,2008-01-01,2009-01-01,Hollyfrontier Corporation,0.5,810000.0,1.0,,cashShort,cashShort,Cash Award,,
2008,65495,1.0,220062,ROA,405000.0,48039,2256.0,2008-01-01,2008-01-01,2009-01-01,Hollyfrontier Corporation,0.5,810000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,50574,1.0,220111,,1718075.0,788784,86246.0,2010-12-21,2010-12-21,2013-12-21,Public Service Enterprise Group Incorporated,0.5,3436150.0,1.0,,rsu,rsu,Stock Award,,
2010,94966,1.0,220137,,1151310.0,310158,130924.0,2010-03-31,2009-12-31,2012-12-31,Merck & CO INC(2),1.0,1151310.0,1.0,,rsu,rsu,Stock Award,,
2009,16683,1.0,220168,EPS,922500.0,48039,2256.0,2009-01-01,2009-01-01,2010-01-01,Hollyfrontier Corporation,1.0,922500.0,1.0,,cashShort,cashShort,Cash Award,,
2009,16684,1.0,220168,ROI,922500.0,48039,2256.0,2009-01-01,2009-01-01,2010-01-01,Hollyfrontier Corporation,1.0,922500.0,1.0,,cashShort,cashShort,Cash Award,,
2009,16685,1.0,220168,ROA,922500.0,48039,2256.0,2009-01-01,2009-01-01,2010-01-01,Hollyfrontier Corporation,1.0,922500.0,1.0,,cashShort,cashShort,Cash Award,,
2009,16686,1.0,220168,,922500.0,48039,2256.0,2009-01-01,2009-01-01,2010-01-01,Hollyfrontier Corporation,1.0,922500.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16736,1.0,220187,EPS,461250.0,48039,2256.0,2010-01-01,2009-10-01,2010-10-01,Hollyfrontier Corporation,0.5,922500.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16737,1.0,220187,ROI,461250.0,48039,2256.0,2010-01-01,2009-10-01,2010-10-01,Hollyfrontier Corporation,0.5,922500.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16738,1.0,220187,ROA,461250.0,48039,2256.0,2010-01-01,2009-10-01,2010-10-01,Hollyfrontier Corporation,0.5,922500.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16739,1.0,220187,,461250.0,48039,2256.0,2010-01-01,2009-10-01,2010-10-01,Hollyfrontier Corporation,0.5,922500.0,1.0,,cashShort,cashShort,Cash Award,,
2010,16784,1.0,220207,EPS,802525.0,48039,2256.0,2010-03-12,2010-01-12,2014-01-12,Hollyfrontier Corporation,1.0,802525.0,1.0,,rsu,rsu,Stock Award,,
2010,16785,1.0,220207,ROI,802525.0,48039,2256.0,2010-03-12,2010-01-12,2014-01-12,Hollyfrontier Corporation,1.0,802525.0,1.0,,rsu,rsu,Stock Award,,
2010,16786,1.0,220207,ROA,802525.0,48039,2256.0,2010-03-12,2010-01-12,2014-01-12,Hollyfrontier Corporation,1.0,802525.0,1.0,,rsu,rsu,Stock Award,,
2010,16787,1.0,220207,Profit Margin,802525.0,48039,2256.0,2010-03-12,2010-01-12,2014-01-12,Hollyfrontier Corporation,1.0,802525.0,1.0,,rsu,rsu,Stock Award,,
1998,61893,1.0,220280,,11800000.0,1070750,4110.0,1998-11-01,1999-01-01,2002-01-01,Host Hotels & Resorts INC,1.0,11800000.0,1.0,,rsu,rsu,Stock Award,,
2004,65431,1.0,220291,,-9999.0,1161935,5074228.0,2004-01-01,2004-01-01,2005-01-01,Trizec Properties INC,1.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2005,38730,1.0,220306,,4999997.0,1161935,5074228.0,2005-11-22,2004-12-22,2005-12-22,Trizec Properties INC,1.0,4999997.0,1.0,,rsu,rsu,Stock Award,,
2005,38732,1.0,220309,,-9999.0,1161935,5074228.0,2005-01-01,2005-01-01,2006-01-01,Trizec Properties INC,1.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2006,16837,1.0,220501,,200124.9,1168054,8497.0,2006-01-01,2006-01-01,2007-01-01,Cimarex Energy CO,0.3,667083.0,1.0,,cashShort,cashShort,Cash Award,,
2010,75860,1.0,220634,,849956.0,889900,163751.0,2010-04-27,2010-03-27,2013-03-27,Patterson-uti Energy INC,1.0,849956.0,1.0,,rsu,rsu,Stock Award,,
2010,86903,1.0,220817,,880000.0,1168054,8497.0,2010-01-01,2010-01-01,2011-01-01,Cimarex Energy CO,1.0,880000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,86903,2.0,220817,,880000.0,1168054,8497.0,2010-01-01,2008-01-01,2011-01-01,Cimarex Energy CO,1.0,880000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,75436,1.0,221398,,620324.0,1135152,77176.0,2010-02-25,2009-12-25,2010-12-25,Fmc Technologies INC,1.0,620324.0,1.0,,rsu,rsu,Stock Award,,
2000,90893,1.0,221579,,1178125.0,96289,5064923.0,2000-05-10,2000-01-10,2001-01-10,Radioshack CORP,1.0,1178125.0,1.0,,rsu,rsu,Stock Award,,
2003,72921,1.0,221832,,-9999.0,1063761,1707.0,2003-01-01,2003-01-01,2004-01-01,Simon Property Group INC,1.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2003,72922,1.0,221832,,-9999.0,1063761,1707.0,2003-01-01,2003-01-01,2004-01-01,Simon Property Group INC,1.0,-9999.0,1.0,,rsu,rsu,Stock Award,,
2010,56287,1.0,222256,,1750000.0,715957,119577.0,2010-02-01,2010-01-01,2012-01-01,Dominion Energy INC,0.5,3500000.0,1.0,,cashLong,cashLong,Cash Award,,
2010,17413,1.0,222448,EPS,400000.0,713676,433.0,2010-02-24,2009-12-24,2010-12-24,The Pnc Financial Services Group INC,0.2,2000000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,17414,1.0,222448,ROE,400000.0,713676,433.0,2010-02-24,2009-12-24,2010-12-24,The Pnc Financial Services Group INC,0.2,2000000.0,1.0,,cashShort,cashShort,Cash Award,,
2000,90892,1.0,222466,,123033.0,743872,5054718.0,2000-01-01,2000-01-01,2001-01-01,Homestake Mining CO /DE,0.25,492132.0,1.0,,rsu,rsu,Stock Award,,
2000,90892,2.0,222466,,123033.0,743872,5054718.0,2000-01-01,2001-01-01,2002-01-01,Homestake Mining CO /DE,0.25,492132.0,1.0,,rsu,rsu,Stock Award,,
2000,90892,3.0,222466,,123033.0,743872,5054718.0,2000-01-01,2002-01-01,2003-01-01,Homestake Mining CO /DE,0.25,492132.0,1.0,,rsu,rsu,Stock Award,,
2000,90892,4.0,222466,,123033.0,743872,5054718.0,2000-01-01,2003-01-01,2004-01-01,Homestake Mining CO /DE,0.25,492132.0,1.0,,rsu,rsu,Stock Award,,
2010,17458,1.0,222569,EPS,1210050.0,713676,433.0,2010-02-24,2010-03-24,2010-11-24,The Pnc Financial Services Group INC,0.5,2420100.0,1.0,,rsu,rsu,Stock Award,,
2010,17458,2.0,222569,EPS,1210050.0,713676,433.0,2010-02-24,2010-11-24,2011-11-24,The Pnc Financial Services Group INC,0.5,2420100.0,1.0,,rsu,rsu,Stock Award,,
2010,17458,3.0,222569,EPS,1210050.0,713676,433.0,2010-02-24,2011-11-24,2012-11-24,The Pnc Financial Services Group INC,0.5,2420100.0,1.0,,rsu,rsu,Stock Award,,
2010,17459,1.0,222569,ROE,1210050.0,713676,433.0,2010-02-24,2010-03-24,2010-11-24,The Pnc Financial Services Group INC,0.5,2420100.0,1.0,,rsu,rsu,Stock Award,,
2010,17459,2.0,222569,ROE,1210050.0,713676,433.0,2010-02-24,2010-11-24,2011-11-24,The Pnc Financial Services Group INC,0.5,2420100.0,1.0,,rsu,rsu,Stock Award,,
2010,17459,3.0,222569,ROE,1210050.0,713676,433.0,2010-02-24,2011-11-24,2012-11-24,The Pnc Financial Services Group INC,0.5,2420100.0,1.0,,rsu,rsu,Stock Award,,
2002,42033,1.0,223610,,-7499.25,1156826,11976.0,2001-12-04,2001-12-04,2004-12-04,Archstone Smith Trust,0.75,-9999.0,1.0,,rsu,rsu,Stock Award,,
2010,76121,1.0,226085,Profit Margin,4693500.0,6951,22670.0,2010-01-19,2009-10-19,2010-10-19,Applied Materials INC,1.0,4693500.0,1.0,,rsu,rsu,Stock Award,,
2010,76121,2.0,226085,Profit Margin,0.0,6951,22670.0,2010-01-19,2010-10-19,2011-10-19,Applied Materials INC,0.0,4693500.0,1.0,,rsu,rsu,Stock Award,,
2010,76121,3.0,226085,Profit Margin,0.0,6951,22670.0,2010-01-19,2011-10-19,2012-10-19,Applied Materials INC,0.0,4693500.0,1.0,,rsu,rsu,Stock Award,,
2010,76121,4.0,226085,Profit Margin,0.0,6951,22670.0,2010-01-19,2012-10-19,2013-10-19,Applied Materials INC,0.0,4693500.0,1.0,,rsu,rsu,Stock Award,,
2010,76122,1.0,226091,Profit Margin,670000.0,6951,22670.0,2010-01-19,2009-10-19,2010-10-19,Applied Materials INC,1.0,670000.0,1.0,,rsu,rsu,Stock Award,,
2010,76122,2.0,226091,Profit Margin,0.0,6951,22670.0,2010-01-19,2010-10-19,2011-10-19,Applied Materials INC,0.0,670000.0,1.0,,rsu,rsu,Stock Award,,
2010,76122,3.0,226091,Profit Margin,0.0,6951,22670.0,2010-01-19,2011-10-19,2012-10-19,Applied Materials INC,0.0,670000.0,1.0,,rsu,rsu,Stock Award,,
2010,76122,4.0,226091,Profit Margin,0.0,6951,22670.0,2010-01-19,2012-10-19,2013-10-19,Applied Materials INC,0.0,670000.0,1.0,,rsu,rsu,Stock Award,,
2010,20376,1.0,226156,,1576030.0,29915,36811.0,2010-02-12,2010-01-12,2013-01-12,The Dow Chemical Company,0.5,3152060.0,1.0,,rsu,rsu,Stock Award,,
2010,18053,1.0,226250,Sales,548846.0,866121,146624.0,2011-03-07,2011-04-07,2014-04-07,Orbital Atk INC,1.0,548846.0,1.0,,rsu,rsu,Stock Award,,
2010,54736,1.0,226255,,1046562.0,866121,146624.0,2011-03-07,2011-04-07,2014-04-07,Orbital Atk INC,1.0,1046562.0,1.0,,rsu,rsu,Stock Award,,
2010,18137,1.0,226400,,522189.4425,1143068,18260.0,2010-02-09,2010-01-09,2013-01-09,Great Plains Energy Incorporated,0.3333,1566725.0,1.0,,rsu,rsu,Stock Award,,
2008,62366,1.0,226451,,0.0,63276,16516.0,2008-03-27,2007-12-27,2010-12-27,Mattel INC,0.0,3097743.0,1.0,,rsu,rsu,Stock Award,,
2006,70596,1.0,226551,EVA,854106.0,8858,2231.0,2006-08-10,2006-07-10,2009-07-10,Avnet INC,1.0,854106.0,1.0,,rsu,rsu,Stock Award,,
2010,18345,1.0,226609,,5068941.0,912242,10993.0,2010-03-05,2010-02-05,2011-02-05,The Macerich Company,1.0,5068941.0,1.0,,rsu,rsu,Stock Award,,
2007,39469,1.0,226676,,0.0,36966,92897.0,2007-04-20,2006-12-20,2009-12-20,First Horizon National Corporation,0.0,1288950.0,1.0,,rsu,rsu,Stock Award,,
2010,72098,1.0,226725,Other,1705000.0,31235,19095.0,2010-01-01,2010-01-01,2011-01-01,Eastman Kodak CO,1.0,1705000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,72099,1.0,226725,Other,1705000.0,31235,19095.0,2010-01-01,2010-01-01,2011-01-01,Eastman Kodak CO,1.0,1705000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,72100,1.0,226725,Other,1705000.0,31235,19095.0,2010-01-01,2010-01-01,2011-01-01,Eastman Kodak CO,1.0,1705000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,72101,1.0,226725,Other,1705000.0,31235,19095.0,2010-01-01,2010-01-01,2011-01-01,Eastman Kodak CO,1.0,1705000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,88803,1.0,226725,Other,1705000.0,31235,19095.0,2010-01-01,2010-01-01,2011-01-01,Eastman Kodak CO,1.0,1705000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,18650,1.0,226996,ROE,3300000.0,72971,93943.0,2010-02-23,2009-12-23,2010-12-23,Wells Fargo & Company,1.0,3300000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,75303,1.0,227174,,2375000.0,78814,76808.0,2010-01-01,2010-01-01,2013-01-01,Pitney Bowes INC,1.0,2375000.0,1.0,,unitCash,unitCash,Cash Award,,
2010,18934,1.0,227253,,1375801.0,1135971,129454.0,2010-02-25,2009-12-25,2012-12-25,Pepco Holdings INC,1.0,1375801.0,1.0,,rsu,rsu,Stock Award,,
2010,18938,1.0,227255,Other,1000000.0,910073,8940.0,2010-01-01,2010-01-01,2011-01-01,New York Community Bancorp INC,1.0,1000000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,18939,1.0,227255,Other,1000000.0,910073,8940.0,2010-01-01,2010-01-01,2011-01-01,New York Community Bancorp INC,1.0,1000000.0,1.0,,cashShort,cashShort,Cash Award,,
2010,18940,1.0,227255,Other,1000000.0,910073,8940.0,2010-01-01,2010-01-01,2011-01-01,New York Community Bancorp INC,1.0,1000000.0,1.0,,cashShort,cashShort,Cash Award,,
