cik,fyear,at
893160,2001,110.985
893160,2002,125.137
893160,2003,141.214
893160,2004,180.148
893160,2005,196.532
893160,2006,268.63
1013880,1998,230.91
1013880,1999,293.73
1013880,2000,589.899
1013880,2001,573.939
1013880,2002,540.588
1013880,2003,554.816
1013880,2004,496.795
1013880,2005,518.231
1013880,2006,658.716
1013880,2007,760.295
1013880,2008,668.942
1013880,2009,640.167
1013880,2010,660.623
1013880,2011,746.978
1013880,2012,847.173
1013880,2013,842.342
1013880,2014,852.475
1013880,2015,843.327
1013880,2016,846.304
1013880,2017,1078.736
1013880,2018,1054.508
1013880,2019,1376.788
1013880,2020,1516.408
1013880,2021,1996.804
1013880,2022,2153.962
1013880,2023,2185.598
1090425,1998,1413.377
1090425,1999,3206.945
1090425,2000,3637.773
1090425,2001,3665.707
1090425,2002,3888.106
1090425,2003,3669.373
1090425,2004,3689.472
1090425,2005,3737.079
1090425,2006,3924.228
1090425,2007,4069.421
1090425,2008,4117.025
1090425,2009,3943.541
1090425,2010,3648.961
1090425,2011,3427.353
1090425,2012,3514.03
1090425,2013,3401.618
1090425,2014,3318.818
1090425,2015,3391.778
1090425,2016,3900.466
1090425,2017,4214.345
1090425,2018,4544.641
1090425,2019,5941.155
1090425,2020,5791.441
1090425,2020,5791.441
1090425,2021,6047.494
1090425,2021,6047.494
1090425,2022,6475.214
1090425,2022,6475.214
1090425,2023,6563.622
1090425,2023,6563.622
912463,1998,263.772
912463,1999,369.036
912463,2000,419.683
912463,2001,362.463
912463,2002,349.532
912463,2003,362.765
912463,2004,424.304
912463,2005,633.374
912463,2006,836.925
912463,2007,1186.228
912463,2008,1246.566
912463,2009,1530.175
912463,2010,1685.804
912463,2011,1844.475
912463,2012,1713.506
912463,2013,1764.431
912463,2014,1601.405
912463,2015,1538.748
912463,2016,1534.485
912463,2017,1655.634
912463,2018,1649.205
912463,2019,2428.962
912463,2020,2465.868
912463,2021,2555.628
912463,2022,2425.448
912463,2023,2590.021
1015780,1998,1969.445
1015780,1998,1969.445
1015780,1999,3926.98
1015780,1999,7908.224
1015780,2000,17317.437
1015780,2000,17317.437
1015780,2001,18172.414
1015780,2001,18172.414
1015780,2002,21534.248
1015780,2002,21534.248
1015780,2003,26049.216
1015780,2003,26049.216
1015780,2004,31032.583
1015780,2004,31032.583
1015780,2005,44567.686
1015780,2005,44567.686
1015780,2006,53739.303
1015780,2006,53739.303
1015780,2007,56845.937
1015780,2007,56845.937
1015780,2008,48538.215
1015780,2008,48538.215
1015780,2009,47366.485
1015780,2009,47366.485
1015780,2010,46373.001
1015780,2010,46373.001
1015780,2011,47940.452
1015780,2011,47940.452
1015780,2012,47386.739
1015780,2012,47386.739
1015780,2013,46279.856
1015780,2013,46279.856
1015780,2014,45530.0
1015780,2014,45530.0
1015780,2015,45427.0
1015780,2015,45427.0
1015780,2016,48999.0
1015780,2016,48999.0
1015780,2017,63365.0
1015780,2017,63365.0
1015780,2018,65003.0
1015780,2018,65003.0
1015780,2019,61416.0
1015780,2019,61416.0
861878,1998,97.755
861878,1999,595.786
861878,2000,597.982
861878,2001,614.53
861878,2002,667.095
861878,2003,707.462
861878,2004,834.141
861878,2005,1047.66
861878,2006,1327.906
861878,2007,1608.159
861878,2008,1759.298
861878,2009,2182.803
861878,2010,2639.023
861878,2011,3177.09
861878,2012,3546.738
861878,2013,3882.797
861878,2014,4401.722
861878,2015,7077.45
861878,2016,6980.061
861878,2017,6988.3
861878,2018,6455.5
861878,2019,6437.0
861878,2020,5581.9
861878,2021,5473.1
861878,2022,5334.1
861878,2023,5352.6
916457,1998,1728.946
916457,1999,3991.606
916457,2000,9737.257
916457,2001,21309.295
916457,2002,23226.992
916457,2003,27303.932
916457,2004,27216.088
916457,2005,20544.797
916457,2006,18590.265
916457,2007,18482.0
916457,2008,20738.0
916457,2009,16650.0
916457,2010,17256.0
916457,2011,17371.0
916457,2012,16549.0
916457,2013,16559.0
916457,2014,18378.0
916457,2015,18833.0
916457,2016,19317.0
916457,2017,16453.0
916457,2018,16062.0
916457,2019,16649.0
1018099,1998,4100.0
1018099,1999,3250.0
1018099,2000,3220.0
1018099,2001,3004.0
1018099,2002,2396.0
1018099,2003,2398.0
1018099,2004,2497.0
1018099,2005,2473.0
1018099,2006,2414.0
1018099,2007,959.0
873860,1998,3308.079
873860,1998,3308.079
873860,1999,3309.313
873860,1999,3309.313
873860,2000,2249.42
873860,2000,2249.42
873860,2001,1711.15
873860,2001,1711.15
873860,2002,1222.242
873860,2002,1222.242
873860,2003,1240.118
873860,2003,1240.118
873860,2004,1327.493
873860,2004,1327.493
873860,2005,1854.133
873860,2005,1854.133
873860,2006,2009.743
873860,2006,2009.743
873860,2007,2394.696
873860,2007,2394.696
873860,2008,2238.012
873860,2008,2238.012
873860,2009,1769.35
873860,2009,1769.35
873860,2010,2921.409
873860,2010,2921.409
873860,2011,4737.157
873860,2011,4737.157
873860,2012,5671.882
873860,2012,5671.882
873860,2013,7927.003
873860,2013,7927.003
873860,2014,8267.278
873860,2014,8267.278
873860,2015,7404.809
873860,2015,7404.809
873860,2016,7655.663
873860,2016,7655.663
873860,2017,8403.164
873860,2017,8403.164
873860,2018,9394.216
873860,2018,9394.216
873860,2019,10406.199
873860,2019,10406.199
873860,2020,10651.127
873860,2020,10651.127
873860,2021,12147.123
873860,2021,12147.123
873860,2022,12399.2
873860,2022,12399.2
873860,2023,12513.7
873860,2023,12513.7
1018840,1997,183.238
1018840,1998,319.161
1018840,1999,458.166
1018840,2000,587.516
1018840,2001,770.546
1018840,2002,994.822
1018840,2003,1383.229
1018840,2004,1347.701
1018840,2005,1789.718
1018840,2006,2248.067
1018840,2007,2567.598
1018840,2008,2848.181
1018840,2009,2821.866
1018840,2010,2947.902
1018840,2011,3048.153
1018840,2012,2987.401
1018840,2013,2850.997
1018840,2014,2514.651
1018840,2015,2433.039
1018840,2016,2295.757
1018840,2017,2325.692
1018840,2018,2385.593
1018840,2019,3549.665
1018840,2020,3314.902
1018840,2021,2939.491
1018840,2022,2713.1
1018840,2023,2974.233
1593034,1999,329.436
1593034,2000,467.84
1593034,2001,470.995
1593034,2002,512.972
1593034,2003,753.88
1593034,2004,947.491
1593034,2005,1371.678
1593034,2006,1396.689
1593034,2007,1702.638
1593034,2008,1956.631
1593034,2009,2488.803
1593034,2010,3912.389
1593034,2011,7292.583
1593034,2012,6568.559
1593034,2013,6571.856
1593034,2014,10909.616
1593034,2015,19350.336
1593034,2016,14275.109
1593034,2017,11635.58
1593034,2018,10132.393
1593034,2019,9389.527
1593034,2020,9264.637
1593034,2021,8767.415
1593034,2022,5757.937
1593034,2023,5137.294
1018522,1998,753.112
1018522,1999,986.621
1018522,2000,2317.822
1018522,2001,2286.687
1018522,2002,2271.712
1018522,2003,2277.026
1018522,2004,2281.875
1018522,2005,2266.064
1018522,2006,2117.917
1018522,2007,1997.364
1018522,2008,1292.087
1017008,1998,938.329
1017008,1999,974.457
1017008,2000,1448.305
1017008,2001,3163.544
1017008,2002,3402.396
1017008,2003,7642.917
1017008,2004,8227.126
1017008,2005,8128.336
1017008,2006,8166.395
1017008,2007,16457.938
1017008,2008,11247.6
1017008,2009,10416.6
1017008,2010,11471.4
1017008,2011,10213.0
1017008,2012,10248.6
1017008,2013,10492.0
1017008,2014,10293.5
1017008,2015,10126.4
1017008,2016,9920.0
1017008,2017,9598.5
1017008,2018,9172.1
1017008,2019,9320.7
1017008,2020,9288.1
1017008,2021,14055.4
1017008,2022,17494.4
1017008,2023,17295.9
1019737,1998,230.517
1019737,1999,414.676
1019737,2000,163.482
1019737,2001,158.826
1019737,2002,201.204
1019737,2003,255.316
1019737,2004,418.807
1019737,2005,542.863
1019737,2006,652.358
1019737,2007,778.697
1019737,2008,792.393
1019737,2009,820.245
1019737,2010,869.035
1019737,2011,875.201
1019737,2012,954.45
1019737,2013,904.197
1019737,2014,903.493
1019737,2015,1015.896
1019737,2016,1054.797
1019737,2017,1080.264
1019737,2018,917.547
1012956,1997,154.909
1012956,1998,276.833
1012956,1999,387.935
1012956,2000,3003.763
1012956,2001,3223.964
1012956,2002,3712.744
1020265,1998,1926.817
1020265,1999,1951.211
1020265,2000,2650.354
1020265,2001,2376.017
1020265,2002,2756.531
1020265,2003,2956.153
1020265,2004,3017.977
1020265,2005,4374.111
1020265,2006,4282.415
1019878,1998,1125.617
1019878,1999,1227.886
1019849,1998,1184.194
1019849,1999,1279.337
1019849,2000,1762.695
1019849,2001,1946.576
1019849,2002,2690.314
1019849,2003,3137.181
1019849,2004,3532.801
1019849,2005,3594.173
1019849,2006,4469.802
1019849,2007,4668.553
1019849,2008,3963.161
1019849,2009,3796.007
1019849,2010,4069.832
1019849,2011,4502.299
1019849,2012,5378.99
1019849,2013,6415.5
1019849,2014,7228.2
1019849,2015,8022.7
1019849,2016,8861.1
1019849,2017,10540.6
1019849,2018,10904.5
1019849,2019,13942.7
1019849,2020,13247.2
1019849,2021,13464.6
1019849,2022,14114.6
1019849,2023,15671.5
912183,1998,23.137
912183,1999,30.204
912183,2000,193.37
912183,2001,314.834
912183,2002,221.523
912183,2003,222.558
912183,2004,215.908
912183,2005,218.065
912183,2006,439.035
912183,2007,534.515
912183,2008,716.592
912183,2009,977.675
912183,2010,1415.157
912183,2011,1887.455
912183,2012,1932.385
912183,2013,3145.821
1021162,1997,301.445
1021162,1998,428.857
1021162,1999,506.931
1021162,2000,731.369
1021162,2001,772.965
1021162,2002,864.168
1021162,2003,935.848
1021162,2004,937.715
1021162,2005,974.783
1021162,2006,1229.158
1021162,2007,1414.835
1021162,2008,1592.907
1021162,2009,1712.677
1021162,2010,4470.237
1021162,2011,4554.757
1021162,2012,5183.505
1021162,2013,5553.283
1021162,2014,6069.443
1021162,2015,4835.093
1021162,2016,4414.6
1021162,2017,3807.064
1021162,2018,2854.574
1021162,2019,2980.333
1021162,2020,2450.935
1021162,2021,1761.166
1021162,2022,1714.844
1021162,2023,1686.27
1021860,1998,817.993
1021860,1999,782.311
1021860,2000,1278.894
1021860,2001,1471.696
1021860,2002,1968.662
1021860,2003,2242.736
1021860,2004,2576.5
1021860,2005,6678.5
1021860,2006,9019.3
1021860,2007,12114.9
1021860,2008,21478.7
1021860,2009,21532.0
1021860,2010,23050.0
1021860,2011,25515.0
1021860,2012,31484.0
1021860,2013,34812.0
1021860,2014,33562.0
1021860,2015,26725.0
1021860,2016,21140.0
1021860,2017,20206.0
1021860,2018,19796.0
1021860,2019,13149.0
1021860,2020,9929.0
1021860,2021,9550.0
1021860,2022,10135.0
1021860,2023,11294.0
880059,1998,148.783
880059,1999,178.746
880059,2000,240.675
880059,2001,283.946
880059,2002,492.655
880059,2003,566.573
880059,2004,827.999
880059,2005,956.027
880059,2006,
880059,2007,
880059,2008,4095.43
880059,2009,4285.245
880059,2010,4511.567
880059,2011,4555.043
880059,2012,2839.095
880059,2013,2315.293
880059,2014,1877.036
1018003,1998,6733.404
1018003,1999,8271.927
1018003,2000,6608.982
1018003,2001,5302.007
1018003,2002,5144.354
1018003,2003,5474.162
1018003,2004,6926.737
1018003,2005,7034.99
1018003,2006,7704.307
1018003,2007,8975.001
1018003,2008,7083.473
1018003,2009,8179.35
1018003,2010,9084.032
1018003,2011,9146.516
1018003,2012,11480.448
1018003,2013,11791.195
1018003,2014,12831.443
1018003,2015,12307.26
1021561,1998,606.433
1021561,1999,643.215
1021561,2000,590.803
1021561,2001,582.352
1021561,2002,611.838
1021561,2003,623.747
1021561,2004,609.737
1021561,2005,678.866
1021561,2006,664.849
1021561,2007,683.243
1021561,2008,709.772
1021561,2009,748.449
1021561,2010,892.224
1021561,2011,990.956
1021561,2012,1152.907
1021561,2013,1821.062
1021561,2014,1614.434
1021561,2015,1505.843
1021561,2016,1474.045
1021561,2017,1589.872
1021561,2018,1694.446
1021561,2019,1769.006
1021561,2020,1957.076
1021561,2021,1906.48
1021561,2022,1820.97
1021561,2023,1806.463
1022671,1998,907.47
1022671,1999,991.556
1022671,2000,1067.074
1022671,2001,1180.098
1022671,2002,1275.696
1022671,2003,1448.439
1022671,2004,1733.619
1022671,2005,1757.687
1022671,2006,2247.017
1022671,2007,4519.453
1022671,2008,5253.577
1022671,2009,5129.872
1022671,2010,5589.934
1022671,2011,5979.226
1022671,2012,5815.416
1022671,2013,5933.006
1022671,2014,7311.027
1022671,2015,6202.082
1022671,2016,6423.732
1022671,2017,6855.732
1022671,2018,7703.563
1022671,2019,8275.765
1022671,2020,9265.562
1022671,2021,12531.234
1022671,2022,14159.984
1022671,2023,14908.42
1024657,1998,326.139
1024657,1999,408.989
1024657,2000,553.907
1024657,2001,591.435
1024657,2002,670.822
1024657,2003,1015.863
1024657,2004,1271.206
1024657,2005,1498.662
1024657,2006,2535.856
1024657,2007,2846.49
1024657,2008,3314.789
1024657,2009,3045.262
1024657,2010,3005.25
1024657,2011,3227.518
1024657,2012,3448.153
1024657,2013,3486.264
1024657,2014,3818.075
1024657,2015,3612.279
1024657,2016,3440.838
1022321,1998,297.173
1022321,1999,380.592
1022321,2000,449.343
1022321,2001,230.113
1022321,2002,137.537
1022321,2003,147.115
1022321,2004,143.154
1022321,2005,181.777
1022321,2006,191.087
1022321,2007,908.523
1022321,2008,1178.674
1022321,2009,1148.127
1022321,2010,1506.735
1022321,2011,1730.844
1022321,2012,2109.664
1022321,2013,2862.202
1022321,2014,3230.374
1022321,2015,5459.599
1022321,2016,5702.592
1022321,2017,7137.481
1022321,2018,6479.071
1022321,2019,6597.641
1022321,2020,5933.619
1022321,2021,5905.801
1022321,2022,6365.992
1022321,2023,7018.778
1025361,1998,1600.0
1025361,1999,1512.0
1025361,2000,1476.0
1023362,1998,131.985
1023362,1999,223.038
1023362,2000,393.797
1023362,2001,363.017
1023362,2002,369.173
1023362,2003,466.257
1023362,2004,1020.771
1023362,2005,1130.25
1023362,2006,1215.732
1023362,2007,981.094
1023362,2008,487.896
1023362,2009,389.852
1023362,2010,425.584
1023362,2011,342.33
1020416,1998,608.059
1020416,1999,944.655
1020416,2000,1991.843
1020416,2001,2206.362
1020416,2002,1630.795
1020416,2003,1122.279
1020416,2004,1543.613
1020416,2005,1678.715
1020416,2006,1969.803
1020416,2007,2077.81
1020416,2008,1916.59
1020416,2009,1827.19
1020416,2010,1978.002
1020416,2011,2057.998
1020416,2012,1684.865
1020416,2013,1586.257
1020416,2014,1217.151
1020416,2015,1159.909
1023131,1998,593.415
1023131,1999,700.314
1023131,2000,771.091
1023131,2001,612.028
1023131,2002,677.003
1023131,2003,807.625
1023131,2004,924.685
1023131,2005,1056.603
1023131,2006,1297.678
1023131,2007,1560.185
1023131,2008,1753.088
1023131,2009,1974.944
1023131,2010,1965.542
1023131,2011,2108.008
1023131,2012,2288.342
1023131,2013,2556.588
1023131,2014,2576.682
1022079,1998,1360.24
1022079,1999,2878.481
1022079,2000,2864.536
1022079,2001,2930.555
1022079,2002,3324.197
1022079,2003,4301.418
1022079,2004,4203.788
1022079,2005,5306.115
1022079,2006,5661.482
1022079,2007,8565.693
1022079,2008,8403.83
1022079,2009,8563.643
1022079,2010,8527.63
1022079,2011,9313.379
1022079,2012,9283.863
1022079,2013,8948.0
1022079,2014,9877.0
1022079,2015,9962.0
1022079,2016,10100.0
1022079,2017,10503.0
1022079,2018,11003.0
1022079,2019,12843.0
1022079,2020,14026.0
1022079,2021,13611.0
1022079,2022,12837.0
1022079,2023,14022.0
1023128,1998,294.398
1023128,1999,506.433
1023128,2000,628.003
1023128,2001,662.944
1023128,2002,942.049
1023128,2003,1102.782
1023128,2004,1256.904
1023128,2005,1452.714
1023128,2006,1579.357
1023128,2007,1626.735
1023128,2008,1133.459
1023128,2009,895.1
1023128,2010,971.676
1023128,2011,1146.133
1023128,2012,1492.702
1023128,2013,1725.121
1023128,2014,2880.932
1023128,2015,3227.299
1023128,2016,3844.15
1023128,2017,4683.066
1023128,2018,5384.0
1023128,2019,6083.9
1023128,2020,7902.1
1023128,2021,11146.9
1023128,2022,15006.6
1023128,2023,19632.5
1020828,1998,3735.032
1020828,1998,3735.032
1020828,1999,7725.183
1020828,1999,7725.183
1020828,2000,7664.269
1020828,2000,7664.269
1020828,2001,8736.78
1020828,2001,8736.78
1020828,2002,11020.219
1020828,2002,11020.219
1051717,1998,10428.81
1051717,1998,10780.479
1051717,1999,10719.353
1051717,1999,11097.707
1051717,2000,11471.522
1051717,2000,11471.522
1051717,2001,18299.152
1051717,2001,18299.152
1051717,2002,20293.665
1051717,2002,20293.665
1051717,2003,21542.242
1051717,2003,21542.242
1051717,2004,23170.869
1051717,2004,23170.869
1051717,2005,24830.0
1051717,2005,24830.0
1025996,1998,1105.928
1025996,1998,1105.928
1025996,1999,1320.501
1025996,1999,1320.501
1025996,2000,1457.169
1025996,2000,1457.169
1025996,2001,1457.229
1025996,2001,1457.229
1025996,2002,1506.602
1025996,2002,1506.602
1025996,2003,1512.635
1025996,2003,1512.635
1025996,2004,1599.215
1025996,2004,1599.215
1025996,2005,1674.474
1025996,2005,1674.474
1025996,2006,1799.352
1025996,2006,1799.352
1025996,2007,2068.72
1025996,2007,2068.72
1025996,2008,2099.583
1025996,2008,2099.583
1025996,2009,2084.281
1025996,2009,2084.281
1025996,2010,2816.565
1025996,2010,2816.565
1025996,2011,3446.795
1025996,2011,3446.795
1025996,2012,4616.084
1025996,2012,4616.084
1025996,2013,5111.028
1025996,2013,5111.028
1025996,2014,5633.736
1025996,2014,5633.736
1025996,2015,5939.469
1025996,2015,5939.469
1025996,2016,6706.633
1025996,2016,6706.633
1025996,2017,6802.838
1025996,2017,6802.838
1025996,2018,7765.707
1025996,2018,7765.707
1025996,2019,8900.094
1025996,2019,8900.094
1025996,2020,10000.708
1025996,2020,10000.708
1025996,2021,10583.397
1025996,2021,10583.397
1025996,2022,10796.987
1025996,2022,10796.987
1025996,2023,11401.045
1025996,2023,11401.045
812011,1998,912.122
812011,1999,1089.239
812011,2000,1127.818
812011,2001,1188.128
812011,2002,1447.71
812011,2003,1455.442
812011,2004,1533.957
812011,2005,1525.921
812011,2006,1687.643
812011,2007,1909.123
812011,2008,1925.954
812011,2009,1884.48
812011,2010,1922.809
812011,2011,1946.236
812011,2012,1927.614
812011,2013,2275.422
812011,2014,2173.849
812011,2015,2489.621
812011,2016,2482.018
812011,2017,4110.718
812011,2018,4064.984
812011,2019,4426.077
812011,2020,5244.232
812011,2021,6251.056
812011,2022,6318.028
812011,2023,5947.754
812011,2024,5698.437
936395,1998,572.424
936395,1999,677.835
936395,2000,1027.201
936395,2001,3317.301
936395,2002,2751.022
936395,2003,2378.165
936395,2004,2137.054
936395,2005,1675.229
936395,2006,1839.713
936395,2007,2416.273
936395,2008,2024.594
936395,2009,1504.383
936395,2010,2118.093
936395,2011,1951.418
936395,2012,1881.143
936395,2013,1802.77
936395,2014,2072.632
936395,2015,2695.051
936395,2016,2882.442
936395,2017,3951.711
936395,2018,3756.523
936395,2019,3893.346
936395,2020,4180.917
936395,2021,4865.227
936395,2022,5069.632
936395,2023,5601.495
849869,1998,1224.045
849869,1999,1185.285
849869,2000,1383.824
849869,2001,1311.82
849869,2002,1374.425
849869,2003,1621.084
849869,2004,1597.159
849869,2005,1530.62
849869,2006,2008.379
849869,2007,2140.013
849869,2008,2163.579
849869,2009,2214.354
849869,2010,2176.018
849869,2011,2979.087
849869,2012,3293.543
849869,2013,3321.082
849869,2014,3303.924
849869,2015,3192.679
849869,2016,3149.39
849869,2017,4645.449
849869,2018,4579.294
849869,2019,4931.059
849869,2020,6511.586
849869,2021,7770.846
849869,2022,7345.757
849869,2023,7611.236
1109808,1998,73.398
1109808,1999,104.314
1109808,2000,815.889
1109808,2001,547.198
1109808,2002,568.607
1109808,2003,660.763
1109808,2004,770.781
1109808,2005,773.751
1109808,2006,1158.854
1109808,2007,1078.433
1109808,2008,1154.17
1170010,1997,448.322
1170010,1998,571.198
1170010,1999,675.495
1170010,2000,710.953
1170010,2001,720.222
1170010,2002,917.617
1170010,2003,1037.017
1170010,2004,1293.013
1170010,2005,1489.247
1170010,2006,1885.573
1170010,2007,2333.161
1170010,2008,2379.187
1170010,2009,2556.191
1170010,2010,6839.909
1170010,2011,8331.543
1170010,2012,9888.602
1170010,2013,11707.157
1170010,2014,13198.201
1170010,2015,14481.576
1170010,2016,16279.356
1170010,2017,17486.272
1170010,2018,18717.867
1170010,2019,21082.182
1170010,2020,21541.541
1170010,2021,26338.264
1170010,2022,26182.736
1170010,2023,27196.797
1029199,1998,133.438
1029199,1999,96.844
1029199,2000,60.89
1029199,2001,61.391
1029199,2002,66.559
1029199,2003,303.773
1029199,2004,618.475
1029199,2005,894.352
1029199,2006,1108.139
1029199,2006,1108.139
1029199,2007,1886.156
1029199,2007,1886.156
1029199,2008,1440.124
1029199,2008,1440.124
1029199,2009,1412.679
1029199,2009,1412.679
1029199,2010,1409.372
1029199,2010,1409.372
1029199,2011,1506.329
1029199,2011,1506.329
1029199,2012,1551.536
1029199,2012,1551.536
1029199,2013,1598.115
1029199,2013,1598.115
1029199,2014,2051.559
1029199,2014,2051.559
1029199,2015,2192.714
1029199,2015,2192.714
1029199,2016,2712.872
1029199,2016,2712.872
1029199,2017,3140.029
1029199,2017,3140.029
1029199,2018,3321.155
1029199,2018,3321.155
1029199,2019,4657.666
1029199,2019,4657.666
1029199,2020,4926.711
1029199,2020,4926.711
1029199,2021,4744.276
1029199,2021,4744.276
1029199,2022,5403.633
1029199,2022,5403.633
1029199,2023,5894.4
1029199,2023,5894.4
1027884,1998,348.709
1027884,1999,337.325
1027884,2000,538.415
1027884,2001,648.265
1027884,2002,740.436
1027884,2003,929.486
1027884,2004,1102.718
1027884,2005,1377.819
1027884,2006,1835.01
1027884,2007,3330.923
1027884,2008,3000.718
1027884,2009,3016.767
1027884,2010,2909.534
1027884,2011,3291.983
1027884,2012,4329.675
1027884,2013,9389.593
1027884,2014,9381.031
1027884,2015,9202.357
1027884,2016,7839.42
1027884,2017,5971.582
1173431,1998,1290.402
1173431,1998,1290.402
1173431,1999,3037.083
1173431,1999,3037.083
1173431,2000,3798.236
1173431,2000,3798.236
1173431,2001,3653.871
1173431,2001,3653.871
1173431,2002,9800.841
1173431,2002,9800.841
1173431,2003,14404.268
1173431,2003,14404.268
1173431,2004,15277.021
1173431,2004,15277.021
1173431,2005,16417.11
1173431,2005,16417.11
1173431,2006,16558.469
1173431,2006,16558.469
1173431,2007,18092.327
1173431,2007,18092.327
1173431,2008,15951.522
1173431,2008,15951.522
1173431,2009,18371.81
1173431,2009,18371.81
1173431,2010,14726.918
1173431,2010,14726.918
1173431,2011,17125.762
1173431,2011,17125.762
1173431,2012,19513.0
1173431,2012,19513.0
1173431,2013,21836.0
1173431,2013,21836.0
1173431,2014,23831.0
1173431,2014,23831.0
1173431,2015,26375.0
1173431,2015,26375.0
1173431,2016,28818.0
1173431,2016,28818.0
1173431,2017,38627.0
1173431,2017,38627.0
1173431,2018,37520.0
1173431,2018,37520.0
1173431,2019,43786.0
1173431,2019,43786.0
1031798,1997,171.317
1031798,1998,403.011
1031798,1999,1258.841
1031798,2000,1592.336
1031798,2001,1659.951
1031798,2002,1809.959
1031798,2003,2220.189
1031798,2004,2348.394
1031798,2005,2475.531
1031798,2006,2398.842
1031798,2007,2672.648
1029786,1998,74671.2
1029786,1999,93054.0
1029786,1999,93054.0
1029786,2000,93178.6
1029786,2000,93178.6
1029786,2001,91960.9
1029786,2001,91960.9
1029786,2002,95560.3
1029786,2002,95560.3
1029786,2003,111027.3
1029786,2003,111027.3
1029786,2004,116950.6
1029786,2004,116950.6
1029786,2005,116159.9
1029786,2005,116159.9
1029786,2006,119411.6
1029786,2006,119411.6
1029786,2007,119207.1
1029786,2007,119207.1
946581,1998,108.534
946581,1999,232.716
946581,2000,330.95
946581,2001,354.997
946581,2002,492.96
946581,2003,707.298
946581,2004,950.513
946581,2005,932.876
946581,2006,868.806
946581,2007,831.143
946581,2008,1083.352
946581,2009,1008.571
946581,2010,971.659
946581,2011,1149.427
946581,2012,1277.839
946581,2013,1799.63
946581,2014,2231.1
946581,2015,2590.277
946581,2016,3149.154
946581,2017,3737.841
946581,2018,4243.065
946581,2019,4948.832
946581,2020,6028.218
946581,2021,6546.219
946581,2022,15862.1
946581,2023,12216.9
1034670,1998,3668.1
1034670,1999,3646.5
1034670,2000,4067.8
1034670,2001,4004.3
1034670,2002,4294.8
1034670,2003,4894.3
1034670,2004,5354.1
1034670,2005,5065.2
1034670,2006,5110.8
1034670,2007,5305.4
1034670,2008,5205.6
1034670,2009,5185.6
1034670,2010,5664.5
1034670,2011,6117.3
1034670,2012,6570.3
1034670,2013,6983.0
1034670,2014,7442.9
1034670,2015,7525.5
1034670,2016,8234.4
1034670,2017,8549.9
1034670,2018,6721.6
1034670,2019,6771.2
1034670,2020,8156.8
1034670,2021,7537.0
1034670,2022,7717.0
1034670,2023,8332.0
1034755,1998,150.516
1034755,1999,125.683
1034755,2000,146.911
1034755,2001,173.408
1034755,2002,202.059
1034755,2003,224.216
1034755,2004,286.307
1034755,2005,380.427
1034755,2006,522.587
1034755,2007,548.428
1034755,2008,489.056
1034755,2009,498.256
1034755,2010,1085.401
917273,1998,110.987
917273,1999,115.773
917273,2000,219.631
917273,2001,237.79
917273,2002,232.959
917273,2003,293.086
917273,2004,376.724
917273,2005,485.519
917273,2006,604.617
917273,2007,627.347
917273,2008,396.89
917273,2009,555.869
917273,2010,663.172
917273,2011,693.654
917273,2012,587.812
917273,2013,713.379
917273,2014,588.279
917273,2015,719.504
917273,2016,783.496
917273,2017,891.072
917273,2018,1361.155
917273,2019,1338.986
917273,2020,1251.409
917273,2021,1232.646
917273,2022,1012.594
917273,2023,1258.227
1032204,1998,122022.0
1032204,1999,139033.0
1035443,1998,530.296
1035443,1999,643.118
1035443,1999,643.118
1035443,2000,780.984
1035443,2000,780.984
1035443,2001,962.146
1035443,2001,962.146
1035443,2002,1159.243
1035443,2002,1159.243
1035443,2003,1272.577
1035443,2003,1272.577
1035443,2004,1872.284
1035443,2004,1872.284
1035443,2005,2362.45
1035443,2005,2362.45
1035443,2006,3617.477
1035443,2006,3617.477
1035443,2007,4642.094
1035443,2007,4642.094
1035443,2008,5131.096
1035443,2008,5131.096
1035443,2009,5457.227
1035443,2009,5457.227
1035443,2010,5905.861
1035443,2010,5905.861
1035443,2011,6574.129
1035443,2011,6574.129
1035443,2012,7150.116
1035443,2012,7150.116
1035443,2013,7529.764
1035443,2013,7529.764
1035443,2014,8136.036
1035443,2014,8136.036
1035443,2015,8911.12
1035443,2015,8911.12
1035443,2016,10354.888
1035443,2016,10354.888
1035443,2017,12103.953
1035443,2017,12103.953
1035443,2018,14464.956
1035443,2018,14464.956
1035443,2019,18390.503
1035443,2019,18390.503
1035443,2020,22827.878
1035443,2020,22827.878
1035443,2021,30219.373
1035443,2021,30219.373
1035443,2022,35523.399
1035443,2022,35523.399
1035443,2023,36771.402
1035443,2023,36771.402
1604778,1997,93.364
1604778,1998,275.758
1604778,1999,344.612
1604778,2000,720.931
1604778,2001,729.0
1604778,2002,932.825
1604778,2003,988.016
1604778,2004,859.746
1604778,2005,935.443
1604778,2006,1089.634
1604778,2007,2017.195
1604778,2008,1083.29
1604778,2009,1014.008
1604778,2010,1025.393
1604778,2011,964.584
1604778,2012,931.999
1604778,2013,920.312
1604778,2014,6892.379
1604778,2015,6596.819
1604778,2016,6522.323
1604778,2017,6381.519
1604778,2018,5808.024
1604778,2019,6560.682
1604778,2020,7221.47
1604778,2021,7509.072
1604778,2022,6691.903
1604778,2023,6554.635
873303,1998,10.192
873303,1999,12.93
873303,2000,35.088
873303,2001,33.815
873303,2002,28.604
873303,2003,47.145
873303,2004,28.519
873303,2005,56.408
873303,2006,40.863
873303,2007,38.638
873303,2008,25.536
